,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu,Category,Elongation
1091,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1092,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1093,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,,  SPECIAL OTHERS,11.0
1094,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1095,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1096,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1097,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1098,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1099,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1100,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1101,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1102,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1103,9.5,4.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1104,9.5,4.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,,  SPECIAL OTHERS,9.5
1105,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,1.5,,1.0,0.01,0.01,0.5,,275.0,,  SPECIAL OTHERS,9.5
1106,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,1.5,,1.0,0.01,0.01,0.5,,275.0,,  SPECIAL OTHERS,9.5
1107,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1108,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1109,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,,  SPECIAL OTHERS,9.5
1110,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1111,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1112,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1113,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1114,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1115,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1116,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1117,8.0,5.0,0.075,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1118,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1119,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1120,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1121,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1122,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1123,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1124,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,,  SPECIAL OTHERS,8.0
1125,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1126,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1127,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,8.5
1128,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1129,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1130,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1131,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1132,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1133,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1134,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1135,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1136,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1137,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1138,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1139,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1140,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,,  SPECIAL OTHERS,12.0
1141,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,,  SPECIAL OTHERS,11.0
1142,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,,  SPECIAL OTHERS,11.0
1143,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,,  SPECIAL OTHERS,11.0
1144,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,,  SPECIAL OTHERS,11.0
1145,7.5,,0.075,715.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1146,7.5,,0.075,715.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1147,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65,  SPECIAL OTHERS,23.0
1148,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65,  SPECIAL OTHERS,23.0
1149,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65,  SPECIAL OTHERS,23.0
1150,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65,  SPECIAL OTHERS,23.0
1151,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1152,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1153,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1154,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1155,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1156,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1157,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1158,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1159,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1160,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1161,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1162,7.5,5.0,0.075,335.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1163,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1164,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1165,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1166,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1167,7.5,3.0,0.075,335.0,,,,HRC,0.05,0.05,0.2,1.1,0.35,2.125,0.015,0.015,0.2,,380.0,0.1,  SPECIAL OTHERS,7.5
1168,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1169,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1170,7.5,,,335.0,,,,HRC,,0.05,0.2,1.1,0.35,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,7.5
1171,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1172,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1173,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1174,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1175,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,,  SPECIAL OTHERS,10.0
1176,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
1177,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,,  SPECIAL OTHERS,8.5
1178,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25,  SPL(Ni Base),
1179,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25,  SPL(Ni Base),
1180,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25,  SPL(Ni Base),
1181,,,,,,,,HRC,,1.0,,1.25,,55.0,,0.015,2.0,,,1.25,  SPL(Ni Base),
1182,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25,  SPL(Ni Base),15.0
1183,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25,  SPL(Ni Base),15.0
1184,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25,  SPL(Ni Base),15.0
1185,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25,  SPL(Ni Base),15.0
1186,15.0,,,180.0,,,,HRC,,0.05,15.0,2.25,1.5,81.0,0.01,0.0075,0.375,1.75,275.0,0.25,  SPL(Ni Base),15.0
1187,11.0,,,,,,,HRC,,0.05,20.0,4.0,1.0,81.5,0.015,0.0075,0.4,2.25,300.0,0.25,  SPL(Ni Base),11.0
1188,11.0,,,,,,,HRC,,0.05,20.0,4.0,1.0,81.5,0.015,0.0075,0.4,2.25,300.0,0.25,  SPL(Ni Base),11.0
1189,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25,  SPL(Ni Base),15.0
1190,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25,  SPL(Ni Base),15.0
1191,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25,  SPL(Ni Base),15.0
1192,15.0,,,180.0,,,,HRC,,0.05,15.0,7.25,,80.0,0.01,0.0075,0.5,1.75,275.0,0.25,  SPL(Ni Base),15.0
1193,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25,  SPL(Ni Base),15.0
1194,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25,  SPL(Ni Base),15.0
1195,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25,  SPL(Ni Base),15.0
1196,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25,  SPL(Ni Base),15.0
1197,15.0,,,,,,,HRC,,0.5,21.5,0.5,9.0,27.5,0.015,0.01,0.375,3.65,380.0,0.25,  SPL(Ni Base),15.0
1198,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,,  SPL(Ni Base),15.0
1199,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,,  SPL(Ni Base),15.0
1200,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,,  SPL(Ni Base),15.0
1201,15.0,,,,,,,HRC,,0.075,,2.0,,65.5,0.01,0.0075,0.75,,240.0,,  SPL(Ni Base),15.0
1202,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125,  SPL(Ni Base),10.0
1203,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125,  SPL(Ni Base),10.0
1204,10.0,,,,,,,HRC,,0.05,,0.375,,96.0,0.015,0.01,0.625,,205.0,0.125,  SPL(Ni Base),10.0
1205,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25,  SPL(Ni Base),12.5
1206,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25,  SPL(Ni Base),12.5
1207,12.5,,,,,,,HRC,0.175,0.05,15.5,0.5,16.0,55.0,0.02,0.015,0.5,,345.5,0.25,  SPL(Ni Base),12.5
1208,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1209,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1210,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1211,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1212,12.5,,,,,,,HRC,0.175,0.01,15.5,0.5,16.0,62.5,0.02,0.015,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1213,35.0,,,,,,,HRC,,0.01,21.0,0.5,16.0,55.0,0.01,0.01,0.125,,720.0,0.25,  SPL(Ni Base),35.0
1214,35.0,,,,,,,HRC,,0.01,21.0,0.5,16.0,55.0,0.01,0.01,0.125,,720.0,0.25,  SPL(Ni Base),35.0
1215,12.5,,,,,,,HRC,0.175,0.01,21.25,0.5,13.5,,0.015,0.0075,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1216,12.5,,,,,,,HRC,0.175,0.01,21.25,0.5,13.5,,0.015,0.0075,0.1,,345.0,0.25,  SPL(Ni Base),12.5
1217,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,,  SPL(Ni Base),
1218,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,,  SPL(Ni Base),
1219,,,,,,180.0,,VPN,,1.0,,1.25,,,,,2.0,,,,  SPL(Ni Base),
1220,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0,  SPL(Ni Base),
1221,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0,  SPL(Ni Base),
1222,,,,,,,,HRC,,0.45,,1.15,,65.0,,0.0125,0.375,,,30.0,  SPL(Ni Base),
1223,17.5,,,,,,,HRC,,0.015,21.5,1.1,9.4,,0.015,0.01,0.35,1.9,325.0,0.25,  SPL(Ni Base),17.5
1224,30.0,,,,,,,HRC,,,,1.75,,31.0,0.01,0.0075,0.25,,375.0,67.5,  SPL(Ni Base),30.0
1225,30.0,,,,,,,HRC,,,,1.75,,31.0,0.01,0.0075,0.25,,375.0,67.5,  SPL(Ni Base),30.0
1226,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,,  SPL(Ni Base),
1227,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,,  SPL(Ni Base),
1228,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,,  SPL(Ni Base),
1229,,,,,,,,HRC,,1.0,,1.25,,45.0,,,2.0,,,,  SPL(Ni Base),
1230,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25,  SPL(Ni Base),
1231,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25,  SPL(Ni Base),
1232,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25,  SPL(Ni Base),
1233,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25,  SPL(Ni Base),
1234,,,,,,,,HRC,,1.0,,1.25,,92.5,,0.015,2.0,,,1.25,  SPL(Ni Base),
1235,5.0,,,,,,,HRC,,0.4,15.5,1.75,0.375,35.0,0.02,0.015,0.5,,310.0,0.375,  ST. STEELS,5.0
1236,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1237,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1238,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1239,15.0,,,,,,8.0,HRC,,0.04,19.5,1.5,0.375,10.0,0.02,0.015,0.5,0.5,260.0,0.375,  ST. STEELS,15.0
1240,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1241,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1242,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1243,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1244,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1245,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1246,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1247,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1248,17.5,,,,,,8.0,HRC,,0.02,19.5,1.5,0.375,10.0,0.02,0.015,0.5,,260.0,0.375,  ST. STEELS,17.5
1249,17.5,,,,,,,HRC,,0.02,19.0,4.5,2.9000000000000004,15.5,0.015,0.015,0.55,,632.5,0.375,  ST. STEELS,17.5
1250,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375,  ST. STEELS,10.0
1251,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375,  ST. STEELS,10.0
1252,10.0,,,,,,,HRC,,0.02,19.5,6.5,3.0,16.5,0.02,0.015,0.45,,275.0,0.375,  ST. STEELS,10.0
1253,35.0,,,,,,8.0,HRC,,0.4,18.5,1.5,2.5,12.5,0.02,0.015,0.5,,560.0,0.375,  ST. STEELS,35.0
1254,,,,,,35.0,,RC,,1.0499999999999998,28.5,1.0,0.5,1.5,,,1.0,,,,  ST. STEELS,
1255,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1256,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1257,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1258,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1259,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1260,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1261,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1262,15.0,,,,,,12.0,HRC,,0.075,23.5,1.5,0.375,13.0,0.02,0.015,0.5,,275.0,0.375,  ST. STEELS,15.0
1263,10.0,,,,,,,HRC,,0.1,23.5,1.4,9.0,47.5,0.015,0.0075,0.375,0.5,310.0,0.25,  ST. STEELS,10.0
1264,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375,  ST. STEELS,11.0
1265,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375,  ST. STEELS,11.0
1266,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375,  ST. STEELS,11.0
1267,11.0,,,,,,,HRC,,0.06,12.25,0.5,0.375,0.35,0.02,0.015,0.45,,225.5,0.375,  ST. STEELS,11.0
1268,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5,  ST. STEELS,14.0
1269,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5,  ST. STEELS,14.0
1270,14.0,,,,,,,HRC,,0.02,23.5,1.0,2.5,9.0,0.015,0.015,0.5,,343.0,1.5,  ST. STEELS,14.0
1271,14.5,,,,,,,HRC,,0.02,23.5,1.0,2.25,9.0,0.015,0.015,0.5,,363.0,1.5,  ST. STEELS,14.5
1272,14.5,,,,,,,HRC,,0.02,23.5,1.0,2.25,9.0,0.015,0.015,0.5,,363.0,1.5,  ST. STEELS,14.5
1273,17.5,,,,,,,HRC,,0.05,15.5,1.5,1.5,8.5,0.015,0.015,0.3,,275.0,0.375,  ST. STEELS,17.5
1274,17.5,,,,,,,HRC,,0.05,15.5,1.5,1.5,8.5,0.015,0.015,0.3,,275.0,0.375,  ST. STEELS,17.5
1275,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375,  ST. STEELS,10.0
1276,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375,  ST. STEELS,10.0
1277,10.0,,,,,,,HRC,,0.05,16.5,0.5,0.375,0.3,0.02,0.015,0.45,,225.0,0.375,  ST. STEELS,10.0
