,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,Ag,Al,B,Be,C,Co,Cr,Cu,Fe,Mg,Mn,Mo,N,Nb,Ni,P,Rm,S,Si,Sn,Ti,V,W,Zn,Zr
2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,832.0,,,,,0.092,,8.4,,88.554,,0.9,0.97,,,0.54,0.016,,0.008,0.35000000000000003,,,0.17,,,
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.18,,10.2,,86.925,,0.88,0.9400000000000001,,,0.18,0.017,,0.008,0.39,,,0.28,,,
2594,1.0,0.0,2.1461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.275,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,,0.0,2.875,0.0,0.0,0.0,0.0,0.0,0.0
2595,2.0,0.0,1.4122,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,17.0,0.0,0.0,0.0,0.7000000000000001,1.1,0.0,0.0,0.5,0.0,750.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2596,2.0,0.0,1.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,26.0,0.0,34.4,0.0,1.7000000000000002,0.0,0.0,1.35,35.0,0.0,690.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0
2597,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,580.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2598,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015,560.0,0.015,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2599,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,505.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,99.0,0.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,510.0,0.0,,,,,0.145,,0.035,,,,0.635,0.125,,,0.74,0.015,,,0.185,,,,,,
260,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,0.05,,,,,,0.675,0.55,,,,,,,,,,,,,
2600,3.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2601,3.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025,570.0,0.025,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2602,3.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,1.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,1.1,0.0,0.0,0.0,0.9500000000000001,0.5,0.0,0.0,0.0,0.0,620.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2603,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,630.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2604,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,3.5,0.025,550.0,0.025,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2605,3.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.9,0.0,640.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2606,3.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.0,0.0,0.0,0.0,0.8,1.0,0.04,0.05,0.7000000000000001,0.0,760.0,0.0,0.35000000000000003,0.0,0.0,0.2,0.0,0.0,0.0
2607,2.0,0.0,1.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,26.0,0.0,35.26,0.0,1.0,0.0,0.0,1.35,35.0,0.0,690.0,0.0,0.9,0.0,0.09,0.0,0.0,0.0,0.0
2608,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,9.0,0.0,0.0,0.0,0.6000000000000001,0.9,0.0,0.0,0.9,0.0,750.0,0.0,0.35000000000000003,0.0,0.0,0.2,0.2,0.0,0.0
2609,3.0,0.0,0.0,0.0,930.0,0.0,95.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,2.4,0.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,670.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,47.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,,,,,0.2,,0.30000000000000004,,,,1.2,,,,0.2,,,,1.0,,,,,,
2610,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,9.0,0.0,0.0,0.0,0.9,0.9,0.0,0.06,0.4,0.0,735.0,0.0,0.30000000000000004,0.0,0.0,0.2,0.0,0.0,0.0
2611,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,9.0,0.0,0.0,0.0,0.9,0.9,0.0,0.05,0.4,0.0,735.0,0.0,0.30000000000000004,0.0,0.0,0.2,1.0,0.0,0.0
2612,3.0,0.0,0.0,0.0,610.0,0.0,150.0,0.0,0.0,1.0,0.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.6,0.30000000000000004,0.0,0.0,1.0,0.025,705.0,0.025,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2613,2.0,0.0,1.4539,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,20.5,1.6,0.0,0.0,2.05,4.6,0.04,0.0,25.1,0.014,560.0,0.015,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2614,2.0,0.0,1.4539,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,20.5,1.6,0.0,0.0,2.05,4.6,0.04,0.0,25.1,0.014,600.0,0.015,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2615,4.0,0.0,1.4162,0.0,0.0,0.0,45.0,0.0,0.0,24.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,24.6,0.0,0.0,0.0,1.26,0.0,0.13,0.0,7.9,0.02,750.0,0.003,0.45,0.0,0.0,0.0,0.0,0.0,0.0
2616,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.0,0.0,0.0,0.0,1.4,3.3,0.14,0.0,9.5,0.02,780.0,0.008,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2617,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.0,0.0,0.0,0.0,1.4,3.2,0.15,0.0,9.8,0.02,745.0,0.008,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2618,2.0,0.0,1.441,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,25.0,0.0,0.0,0.0,1.2,3.7,0.2,0.0,9.0,0.0,900.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.4,0.0,0.0
2619,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.0,0.0,0.0,0.0,1.4,3.3,0.14,0.0,9.5,0.02,780.0,0.008,0.8,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2620,4.0,0.0,1.4462000000000002,0.0,0.0,0.0,78.0,0.0,0.0,24.0,0.0,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,22.49,0.0,0.0,0.0,0.8200000000000001,3.43,0.15,0.0,9.35,0.015,815.0,0.003,0.54,0.0,0.0,0.0,0.0,0.0,0.0
2621,4.0,0.0,1.4501,0.0,0.0,0.0,48.0,0.0,0.0,1.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,25.7,0.031,0.0,0.0,1.18,3.79,0.24,0.016,9.6,0.0,900.0,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0
2622,4.0,0.0,1.437,0.0,0.0,1.0,60.0,0.0,0.0,24.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.5,0.0,0.0,0.0,6.7,0.0,0.0,0.0,8.8,0.0,620.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2623,4.0,0.0,1.437,0.0,0.0,1.0,60.0,0.0,0.0,24.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,18.8,0.0,0.0,0.0,6.3,0.0,0.0,0.0,9.0,0.0,625.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2624,4.0,0.0,1.4316,0.0,0.0,0.0,47.0,0.0,0.0,24.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.0,0.0,0.0,0.0,1.4,0.0,0.014,0.0,10.5,0.02,620.0,0.008,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2625,4.0,0.0,1.4302000000000001,0.0,0.0,0.0,80.0,0.0,0.0,24.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,20.5,0.0,0.0,0.0,1.4,0.0,0.0,0.0,10.5,0.019,630.0,0.008,0.88,0.0,0.0,0.0,0.0,0.0,0.0
2626,4.0,0.0,1.4316,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,20.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,10.5,0.02,620.0,0.008,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2627,4.0,0.0,1.4332,0.0,0.0,0.0,55.0,0.0,0.0,24.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.5,0.0,0.0,0.0,1.3,0.1,0.0,0.0,12.5,0.018000000000000002,560.0,0.005,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2628,4.0,0.0,1.4459,0.0,0.0,0.0,42.0,0.0,0.0,24.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,23.2,0.0,0.0,0.0,1.4,2.3,0.0,0.0,12.7,0.018000000000000002,700.0,0.007,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2629,2.0,0.0,1.441,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,25.0,0.0,0.0,0.0,1.2,3.7,0.2,0.0,9.0,0.0,780.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.4,0.0,0.0
263,0.0,47.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,540.0,0.0,,,,,0.095,,1.175,,,,0.725,0.5,,,,,,,0.45,,,,,,
2630,4.0,0.0,1.4459,0.0,0.0,0.0,110.0,0.0,0.0,24.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,23.0,0.0,0.0,0.0,0.9,2.3,0.0,0.0,12.0,0.0,600.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0
2631,4.0,0.0,1.4556,0.0,0.0,0.0,50.0,0.0,0.0,24.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.0,0.0,0.0,0.0,1.4,0.0,0.0,0.8,12.5,0.02,650.0,0.08,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2632,4.0,0.0,1.4332,0.0,0.0,0.0,55.0,0.0,0.0,24.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,23.5,0.0,0.0,0.0,1.3,0.1,0.0,0.0,12.5,0.0018000000000000002,560.0,0.005,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2633,4.0,0.0,1.4842,0.0,0.0,0.0,70.0,0.0,0.0,24.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,25.5,0.0,0.0,0.0,2.1,0.0,0.0,0.0,20.36,0.0,600.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0
2634,4.0,0.0,1.4337,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,29.5,0.0,0.0,0.0,1.2,0.0,0.0,0.0,9.5,0.0,740.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2635,4.0,0.0,1.443,0.0,0.0,0.0,47.0,0.0,0.0,24.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.5,0.0,0.0,0.0,1.4,2.55,0.0,0.0,12.5,0.0,524.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2636,4.0,0.0,1.443,0.0,0.0,0.0,110.0,0.0,0.0,24.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,18.9,0.0,0.0,0.0,1.6,2.3,0.0,0.0,12.5,0.0,600.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2637,4.0,0.0,1.443,0.0,0.0,0.0,47.0,0.0,0.0,24.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.5,0.0,0.0,0.0,1.4,2.55,0.0,0.0,12.5,0.0,524.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2638,4.0,0.0,1.4438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,4.0,0.0,1.4576,0.0,0.0,0.0,57.0,0.0,0.0,24.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,18.5,0.0,0.0,0.0,1.3,2.8,0.0,0.4,11.6,0.02,670.0,0.012,0.5,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2640,2.0,0.0,1.437,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,18.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,8.5,0.025,600.0,0.025,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2641,4.0,0.0,1.4551,0.0,0.0,0.0,130.0,0.0,0.0,24.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,19.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,10.2,0.021,630.0,0.004,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2642,4.0,0.0,1.4551,0.0,0.0,0.0,83.0,0.0,0.0,24.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,18.7,0.0,0.0,0.0,1.3,0.0,0.0,0.6000000000000001,10.4,0.0,617.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2643,4.0,0.0,1.4009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,4.0,0.0,1.4351,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,13.5,0.0,79.4,0.0,0.9,0.75,0.0,0.0,4.5,0.0,,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0
2645,4.0,0.0,1.482,0.0,0.0,0.0,40.0,0.0,0.0,24.0,0.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,25.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,4.0,0.02,750.0,0.008,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2646,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.5,0.0,11.5,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2647,4.0,0.0,1.4539,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.9,1.34,0.0,0.0,1.56,4.8,0.13,0.0,25.3,0.024,664.0,0.003,0.66,0.0,0.0,0.0,0.0,0.0,0.0
2648,4.0,0.0,0.0,0.0,760.0,1.0,27.0,0.0,0.0,24.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,9.0,0.05,0.0,0.0,1.0,1.0,0.05,0.05,0.30000000000000004,0.01,780.0,0.008,0.30000000000000004,0.0,0.0,0.2,0.0,0.0,0.0
2649,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.015,570.0,0.015,0.4,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,34.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590.0,0.0,60.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2650,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.0,0.02,0.12,0.0,0.0,1.55,0.0,0.0,0.0,0.97,0.011,600.0,0.007,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2651,2.0,0.0,1.437,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,18.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,8.5,0.0,600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2652,4.0,0.0,0.0,0.0,580.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.5,0.0,0.0,0.0,1.6,0.5,0.0,0.0,2.2,0.015,835.0,0.015,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2653,4.0,0.0,0.0,0.0,580.0,0.0,60.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.2,0.0,0.0,0.0,1.3,1.0,0.0,0.0,2.3,0.015,1080.0,0.015,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2654,4.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,1.1,0.0,0.0,0.0,1.1,0.5,0.0,0.0,0.0,0.012,640.0,0.012,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2655,4.0,0.0,0.0,0.0,675.0,0.0,120.0,0.0,0.0,1.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,2.3,0.0,0.0,0.0,1.0,1.1,0.0,0.0,0.0,0.015,690.0,0.015,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2656,4.0,0.0,0.0,0.0,6.0,0.0,60.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.0,0.0,0.0,0.015,645.0,0.015,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2657,4.0,0.0,2.4886,0.0,0.0,0.0,66.0,0.0,0.0,24.0,0.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018000000000000002,0.0,15.5,0.06,6.02,0.0,0.74,15.9,0.0,0.0,57.5,0.0,104.4,0.0,0.16,0.0,0.0,0.0,3.6,0.0,0.0
2658,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,15.0,15.0,0.0,64.5,0.0,0.45,4.0,0.0,0.0,0.6000000000000001,0.0,,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2659,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14.0,15.0,0.0,0.0,0.0,0.4,3.2,0.0,0.0,0.0,0.0,,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,90.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,600.0,0.0,,,,,0.12,,0.15,,,,0.8250000000000001,0.35000000000000003,,,0.9500000000000001,0.03,,0.03,0.8,,,0.05,,,
2660,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,83.05,3.6,0.0,0.5,0.0,0.0,0.0,0.35000000000000003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.2,0.0,0.0,82.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,2.0,0.0,1.4316,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,20.75,0.0,0.0,0.0,1.75,0.75,0.0,0.0,10.0,0.03,630.0,0.03,0.47500000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2663,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,34.0,0.0,4.5,0.0,0.0,0.0,60.2,0.0,550.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2664,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.6000000000000001,0.0,92.24,0.0,0.6000000000000001,0.1,0.0,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,6.0,0.0,0.0,0.0
2665,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,5.5,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.011,490.0,0.01,0.55,0.0,0.0,0.0,0.0,0.0,0.0
2667,4.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.015,605.0,0.015,0.5750000000000001,0.0,0.0,0.0,0.0,0.0,0.0
