,"C(Min,Max)%","Cr(Min,Max)%",Elong %,Hydrogen Ml/100gm,"Mn(Min,Max)%","Mo(Min,Max)%",Moisture,"Ni(Min,Max)%","P (Min,Max)%","S (Min,Max)%","Si (Min,Max)%","UTS(Kg/mm2)(Min,Max%","V(Min ,Max%)",YS(Kgf/mm2),"Cb(Min,Max)%","Cu(Min, Max)",UTS,Hardness,Ferrite (Fn),Hardness_Scale
1021,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1022,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1023,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1024,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1025,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1026,0.025,,12.5,,0.625,,,3.375,0.015,0.015,0.25,260.0,,195.0,,,,,,HRC
1027,0.05,,9.5,,0.625,,,1.55,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
1028,0.05,,9.5,,0.625,,,1.55,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
1029,0.05,,9.5,,0.625,,,1.55,0.015,0.015,0.4,275.0,,230.0,,,,,,HRC
1030,,,,,,,,,,,,,,,,,,,,HRC
1031,,,,,,,,,,,,,,,,,,,,HRC
1032,,,,,,,,,,,,,,,,,,,,HRC
1033,0.05,0.075,10.0,3.0,1.05,0.2,,3.0,0.009,0.0075,0.175,325.0,0.015,265.0,,0.25,,,,HRC
1034,,,,,,,,,,,,,,,,,,,,HRC
1035,0.075,0.1,8.5,,0.625,0.15,,0.15,0.0175,0.0175,0.45,245.0,0.04,200.0,,,,,,HRC
1036,,,,,,,,,,,,,,,,,,,,HRC
1037,,,,,,,,,,,,,,,,,,,,HRC
1038,,,,,,,,,,,,,,,,,,,,HRC
1039,,,,,,,,,,,,,,,,,,,,HRC
1040,,,,,,,,,,,,,,,,,,,,HRC
1041,,,,,,,,,,,,,,,,,,,,HRC
1042,,,,,,,,,,,,,,,,,,,,HRC
1043,,,,,,,,,,,,,,,,,,,,HRC
1044,,,,,,,,,,,,,,,,,,,,HRC
1045,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1046,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1047,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1048,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1049,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1050,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1051,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1052,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1053,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1054,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,240.0,,nan
1055,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1056,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1057,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1058,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1059,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1060,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1061,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1062,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1063,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1064,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1065,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1066,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1067,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1068,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1069,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1070,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1071,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1072,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1073,0.075,0.1,11.0,5.0,0.8,0.15,0.3,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,180.0,,nan
1074,0.075,0.1,11.0,5.0,0.8,0.15,0.15,0.15,0.006,0.005,0.375,245.0,0.04,200.0,,,,180.0,,nan
1075,0.075,0.1,11.0,5.0,0.8,0.15,0.15,0.15,0.006,0.005,0.375,245.0,0.04,200.0,,,,180.0,,nan
1076,0.075,0.1,11.0,5.0,0.8,0.15,0.15,0.15,0.006,0.005,0.375,245.0,0.04,200.0,,,,180.0,,nan
1077,0.075,0.1,11.0,5.0,0.8,0.15,0.15,0.15,0.006,0.005,0.375,245.0,0.04,200.0,,,,180.0,,nan
1078,0.075,0.1,11.0,5.0,0.8,0.15,0.15,0.15,0.006,0.005,0.375,245.0,0.04,200.0,,,,180.0,,nan
1079,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1080,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1081,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1082,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1083,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1084,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1085,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1086,0.075,0.1,11.0,4.0,0.8,0.15,0.15,0.15,0.0175,0.0175,0.375,245.0,0.04,200.0,,,,,,HRC
1087,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1088,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1089,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1090,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1091,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1092,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1093,0.05,,11.0,5.0,0.65,,0.2,0.75,0.015,0.015,0.25,245.0,,195.0,,,,,,HRC
1094,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1095,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1096,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1097,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1098,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1099,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1100,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1101,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1102,0.05,,9.5,5.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1103,0.05,,9.5,4.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1104,0.05,,9.5,4.0,1.4,,0.1,0.75,0.015,0.015,0.25,275.0,,230.0,,,,,,HRC
1105,0.06,,9.5,5.0,1.5,,0.1,1.0,0.01,0.01,0.5,275.0,,230.0,,,,,,HRC
1106,0.06,,9.5,5.0,1.5,,0.1,1.0,0.01,0.01,0.5,275.0,,230.0,,,,,,HRC
1107,0.06,,9.5,5.0,0.7,0.44999999999999996,0.1,0.8,0.015,0.015,0.4,275.0,,230.0,,,,195.0,,BHN
1108,0.06,,9.5,5.0,0.7,0.44999999999999996,0.1,0.8,0.015,0.015,0.4,275.0,,230.0,,,,195.0,,BHN
1109,0.06,,9.5,5.0,0.7,0.44999999999999996,0.1,0.8,0.015,0.015,0.4,275.0,,230.0,,,,195.0,,BHN
1110,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1111,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1112,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1113,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1114,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1115,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1116,0.05,,8.5,5.0,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,265.0,,,,,,HRC
1117,0.075,,8.0,5.0,1.825,0.35,0.075,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1118,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1119,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1120,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1121,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1122,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1123,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1124,0.075,,8.0,,1.825,0.35,,0.45,0.015,0.015,0.4,345.0,,300.0,,,,,,HRC
1125,0.05,,8.5,,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,562.5,,,,,,HRC
1126,0.05,,8.5,,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,562.5,,,,,,HRC
1127,0.05,,8.5,,1.2,0.45,0.075,0.9,0.015,0.015,0.4,310.0,,562.5,,,,,,HRC
1128,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1129,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1130,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1131,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1132,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1133,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1134,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1135,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1136,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1137,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1138,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1139,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1140,0.05,0.075,12.0,,0.925,0.175,,1.6,0.015,0.015,0.4,310.0,0.025,580.0,,,,,,HRC
1141,0.05,,11.0,4.0,0.75,,,,0.015,0.015,0.175,475.0,,165.0,,,,,,HRC
1142,0.05,,11.0,4.0,0.75,,,,0.015,0.015,0.175,475.0,,165.0,,,,,,HRC
1143,0.05,,11.0,4.0,0.75,,,,0.015,0.015,0.175,475.0,,165.0,,,,,,HRC
1144,0.05,,11.0,4.0,0.75,,,,0.015,0.015,0.175,475.0,,165.0,,,,,,HRC
1145,0.05,0.2,7.5,,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,,715.0,,,,,,HRC
1146,0.05,0.2,7.5,,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,,715.0,,,,,,HRC
1147,0.085,0.15,23.0,,1.0,0.375,,1.15,0.0125,0.01,0.375,745.0,,650.0,0.03,0.65,,,,HRC
1148,0.085,0.15,23.0,,1.0,0.375,,1.15,0.0125,0.01,0.375,745.0,,650.0,0.03,0.65,,,,HRC
1149,0.085,0.15,23.0,,1.0,0.375,,1.15,0.0125,0.01,0.375,745.0,,650.0,0.03,0.65,,,,HRC
1150,0.085,0.15,23.0,,1.0,0.375,,1.15,0.0125,0.01,0.375,745.0,,650.0,0.03,0.65,,,,HRC
1151,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1152,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1153,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1154,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1155,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1156,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1157,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1158,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1159,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1160,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1161,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1162,0.05,0.2,7.5,5.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,,335.0,,,,,,HRC
1163,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1164,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1165,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1166,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1167,0.05,0.2,7.5,3.0,1.1,0.35,0.075,2.125,0.015,0.015,0.2,380.0,0.05,335.0,,0.1,,,,HRC
1168,0.05,0.2,7.5,,1.1,0.35,,1.875,0.015,0.015,0.3,380.0,,335.0,,,,,,HRC
1169,0.05,0.2,7.5,,1.1,0.35,,1.875,0.015,0.015,0.3,380.0,,335.0,,,,,,HRC
1170,0.05,0.2,7.5,,1.1,0.35,,1.875,0.015,0.015,0.3,380.0,,335.0,,,,,,HRC
1171,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1172,0.05,0.2,10.0,3.0,1.55,0.375,0.075,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1173,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1174,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1175,0.05,0.2,10.0,,1.55,0.375,,1.875,0.015,0.015,0.3,380.0,0.025,720.0,,,,,,HRC
1176,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
1177,0.1,0.1,8.5,,0.6,0.15,,0.15,,,0.5,215.0,0.04,165.0,,,,,,HRC
1178,1.0,,,,1.25,,,55.0,,0.015,2.0,,,,,1.25,,,,HRC
1179,1.0,,,,1.25,,,55.0,,0.015,2.0,,,,,1.25,,,,HRC
1180,1.0,,,,1.25,,,55.0,,0.015,2.0,,,,,1.25,,,,HRC
1181,1.0,,,,1.25,,,55.0,,0.015,2.0,,,,,1.25,,,,HRC
1182,0.05,15.0,15.0,,2.25,1.5,,81.0,0.01,0.0075,0.375,275.0,,180.0,1.75,0.25,,,,HRC
1183,0.05,15.0,15.0,,2.25,1.5,,81.0,0.01,0.0075,0.375,275.0,,180.0,1.75,0.25,,,,HRC
1184,0.05,15.0,15.0,,2.25,1.5,,81.0,0.01,0.0075,0.375,275.0,,180.0,1.75,0.25,,,,HRC
1185,0.05,15.0,15.0,,2.25,1.5,,81.0,0.01,0.0075,0.375,275.0,,180.0,1.75,0.25,,,,HRC
1186,0.05,15.0,15.0,,2.25,1.5,,81.0,0.01,0.0075,0.375,275.0,,180.0,1.75,0.25,,,,HRC
1187,0.05,20.0,11.0,,4.0,1.0,,81.5,0.015,0.0075,0.4,300.0,,,2.25,0.25,,,,HRC
1188,0.05,20.0,11.0,,4.0,1.0,,81.5,0.015,0.0075,0.4,300.0,,,2.25,0.25,,,,HRC
1189,0.05,15.0,15.0,,7.25,,,80.0,0.01,0.0075,0.5,275.0,,180.0,1.75,0.25,,,,HRC
1190,0.05,15.0,15.0,,7.25,,,80.0,0.01,0.0075,0.5,275.0,,180.0,1.75,0.25,,,,HRC
1191,0.05,15.0,15.0,,7.25,,,80.0,0.01,0.0075,0.5,275.0,,180.0,1.75,0.25,,,,HRC
1192,0.05,15.0,15.0,,7.25,,,80.0,0.01,0.0075,0.5,275.0,,180.0,1.75,0.25,,,,HRC
1193,0.5,21.5,15.0,,0.5,9.0,,27.5,0.015,0.01,0.375,380.0,,,3.6500000000000004,0.25,,,,HRC
1194,0.5,21.5,15.0,,0.5,9.0,,27.5,0.015,0.01,0.375,380.0,,,3.6500000000000004,0.25,,,,HRC
1195,0.5,21.5,15.0,,0.5,9.0,,27.5,0.015,0.01,0.375,380.0,,,3.6500000000000004,0.25,,,,HRC
1196,0.5,21.5,15.0,,0.5,9.0,,27.5,0.015,0.01,0.375,380.0,,,3.6500000000000004,0.25,,,,HRC
1197,0.5,21.5,15.0,,0.5,9.0,,27.5,0.015,0.01,0.375,380.0,,,3.6500000000000004,0.25,,,,HRC
1198,0.075,,15.0,,2.0,,,65.5,0.01,0.0075,0.75,240.0,,,,,,,,HRC
1199,0.075,,15.0,,2.0,,,65.5,0.01,0.0075,0.75,240.0,,,,,,,,HRC
1200,0.075,,15.0,,2.0,,,65.5,0.01,0.0075,0.75,240.0,,,,,,,,HRC
1201,0.075,,15.0,,2.0,,,65.5,0.01,0.0075,0.75,240.0,,,,,,,,HRC
1202,0.05,,10.0,,0.375,,,96.0,0.015,0.01,0.625,205.0,,,,0.125,,,,HRC
1203,0.05,,10.0,,0.375,,,96.0,0.015,0.01,0.625,205.0,,,,0.125,,,,HRC
1204,0.05,,10.0,,0.375,,,96.0,0.015,0.01,0.625,205.0,,,,0.125,,,,HRC
1205,0.05,15.5,12.5,,0.5,16.0,,55.0,0.02,0.015,0.5,345.5,0.175,,,0.25,,,,HRC
1206,0.05,15.5,12.5,,0.5,16.0,,55.0,0.02,0.015,0.5,345.5,0.175,,,0.25,,,,HRC
1207,0.05,15.5,12.5,,0.5,16.0,,55.0,0.02,0.015,0.5,345.5,0.175,,,0.25,,,,HRC
1208,0.01,15.5,12.5,,0.5,16.0,,62.5,0.02,0.015,0.1,345.0,0.175,,,0.25,,,,HRC
1209,0.01,15.5,12.5,,0.5,16.0,,62.5,0.02,0.015,0.1,345.0,0.175,,,0.25,,,,HRC
1210,0.01,15.5,12.5,,0.5,16.0,,62.5,0.02,0.015,0.1,345.0,0.175,,,0.25,,,,HRC
1211,0.01,15.5,12.5,,0.5,16.0,,62.5,0.02,0.015,0.1,345.0,0.175,,,0.25,,,,HRC
1212,0.01,15.5,12.5,,0.5,16.0,,62.5,0.02,0.015,0.1,345.0,0.175,,,0.25,,,,HRC
1213,0.01,21.0,35.0,,0.5,16.0,,55.0,0.01,0.01,0.125,720.0,,,,0.25,,,,HRC
1214,0.01,21.0,35.0,,0.5,16.0,,55.0,0.01,0.01,0.125,720.0,,,,0.25,,,,HRC
1215,0.01,21.25,12.5,,0.5,13.5,,,0.015,0.0075,0.1,345.0,0.175,,,0.25,,,,HRC
1216,0.01,21.25,12.5,,0.5,13.5,,,0.015,0.0075,0.1,345.0,0.175,,,0.25,,,,HRC
1217,1.0,,,,1.25,,,,,,2.0,,,,,,,180.0,,VPN
1218,1.0,,,,1.25,,,,,,2.0,,,,,,,180.0,,VPN
1219,1.0,,,,1.25,,,,,,2.0,,,,,,,180.0,,VPN
1220,0.45,,,,1.15,,,65.0,,0.0125,0.375,,,,,30.0,,,,HRC
1221,0.45,,,,1.15,,,65.0,,0.0125,0.375,,,,,30.0,,,,HRC
1222,0.45,,,,1.15,,,65.0,,0.0125,0.375,,,,,30.0,,,,HRC
1223,0.015,21.5,17.5,,1.1,9.4,,,0.015,0.01,0.35,325.0,,,1.9,0.25,,,,HRC
1224,,,30.0,,1.75,,,31.0,0.01,0.0075,0.25,375.0,,,,67.5,,,,HRC
1225,,,30.0,,1.75,,,31.0,0.01,0.0075,0.25,375.0,,,,67.5,,,,HRC
1226,1.0,,,,1.25,,,45.0,,,2.0,,,,,,,,,HRC
1227,1.0,,,,1.25,,,45.0,,,2.0,,,,,,,,,HRC
1228,1.0,,,,1.25,,,45.0,,,2.0,,,,,,,,,HRC
1229,1.0,,,,1.25,,,45.0,,,2.0,,,,,,,,,HRC
1230,1.0,,,,1.25,,,92.5,,0.015,2.0,,,,,1.25,,,,HRC
1231,1.0,,,,1.25,,,92.5,,0.015,2.0,,,,,1.25,,,,HRC
1232,1.0,,,,1.25,,,92.5,,0.015,2.0,,,,,1.25,,,,HRC
1233,1.0,,,,1.25,,,92.5,,0.015,2.0,,,,,1.25,,,,HRC
1234,1.0,,,,1.25,,,92.5,,0.015,2.0,,,,,1.25,,,,HRC
1235,0.4,15.5,5.0,,1.75,0.375,,35.0,0.02,0.015,0.5,310.0,,,,0.375,,,,HRC
1236,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1237,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1238,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1239,0.04,19.5,15.0,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,0.5,0.375,,,8.0,HRC
1240,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1241,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1242,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1243,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1244,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1245,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1246,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1247,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1248,0.02,19.5,17.5,,1.5,0.375,,10.0,0.02,0.015,0.5,260.0,,,,0.375,,,8.0,HRC
1249,0.02,19.0,17.5,,4.5,2.9000000000000004,,15.5,0.015,0.015,0.55,632.5,,,,0.375,,,,HRC
1250,0.02,19.5,10.0,,6.5,3.0,,16.5,0.02,0.015,0.45,275.0,,,,0.375,,,,HRC
1251,0.02,19.5,10.0,,6.5,3.0,,16.5,0.02,0.015,0.45,275.0,,,,0.375,,,,HRC
1252,0.02,19.5,10.0,,6.5,3.0,,16.5,0.02,0.015,0.45,275.0,,,,0.375,,,,HRC
