,Category,Charpy,DIN_W,Elongation,HT_Temp,Hardness_Scale,IE-20,Manual metal arc_Heat input,Manual metal arc_Interpass temperature,Nb+Ta,Ni+Co,Others,Redry_Time,Reduction of area,Rp0,Tensile,Ultimate tensile strength,Yield,Yield strength,extr,ind,elements
1778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
178,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,396.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'P', 'S', 'Si']"
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
179,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,39.0,[]
1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
18,0.0,56.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5,0.0,460.0,0.0,0.0,171.0,"['C', 'Cr', 'Mn', 'Mo', 'P', 'Si', 'V']"
180,0.0,112.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,485.0,0.0,0.0,397.0,"['C', 'Mn', 'P', 'S', 'Si']"
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'Ni', 'P', 'S', 'Si', 'V']"
1805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
181,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,400.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'Si', 'V']"
1810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
182,0.0,138.5,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,0.0,460.0,0.0,0.0,401.0,"['C', 'Cr', 'Mn', 'Ni', 'Si']"
1820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si']"
1821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
183,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,403.0,"['C', 'Cr', 'Cu', 'Mn', 'Mo', 'P', 'Si', 'V']"
1830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si']"
1837,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,638.0,0.0,462.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1838,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,694.0,0.0,507.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1839,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,714.0,0.0,523.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
184,0.0,245.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0,442.5,0.0,0.0,404.0,[]
1840,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,709.0,0.0,522.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1841,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,731.0,0.0,500.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1842,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,743.0,0.0,504.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1843,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,737.0,0.0,515.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1844,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,810.0,0.0,515.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1845,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,829.0,0.0,542.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1846,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,761.0,0.0,466.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1847,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,807.0,0.0,489.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1848,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,869.0,0.0,546.0,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1849,0.0,0.0,0.0,27.5,0.0,0.0,0.0,2.7,250.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,529.8,0.0,456.2,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
185,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,406.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
1850,0.0,0.0,0.0,29.5,0.0,0.0,0.0,2.7,250.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,519.9,0.0,430.7,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1851,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.2,250.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,564.1,0.0,475.8,1.0,0.0,"['C', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1852,0.0,0.0,0.0,24.5,0.0,0.0,0.0,2.2,250.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,529.8,0.0,430.7,1.0,0.0,"['C', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1853,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.5,250.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,573.9,0.0,491.5,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1854,0.0,0.0,0.0,24.5,0.0,0.0,0.0,2.5,250.0,0.0,0.0,0.0,0.0,74.5,0.0,0.0,541.5,0.0,420.9,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'P', 'S', 'Si', 'V']"
1855,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.4,250.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,591.5,0.0,503.3,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1856,0.0,0.0,0.0,22.7,0.0,0.0,0.0,2.4,250.0,0.0,0.0,0.0,0.0,73.7,0.0,0.0,600.4,0.0,500.3,1.0,0.0,"['C', 'Cr', 'Cu', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1857,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2.8,250.0,0.0,0.0,0.0,0.0,71.5,0.0,0.0,583.7,0.0,479.7,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1858,0.0,0.0,0.0,24.5,0.0,0.0,0.0,2.8,250.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,555.2,0.0,456.2,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1859,0.0,0.0,0.0,33.0,0.0,0.0,0.0,2.6,250.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,552.3,0.0,463.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
186,0.0,254.5,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.5,0.0,492.5,0.0,0.0,407.0,[]
1860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,250.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,486.6,0.0,369.8,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1861,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.8,150.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,569.3,0.0,486.8,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1863,0.0,0.0,0.0,22.6,0.0,0.0,0.0,1.8,140.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,536.3,0.0,453.8,1.0,0.0,"['C', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Fe', 'Mn', 'Mo', 'Ni', 'P', 'S', 'Si', 'V']"
1865,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.8,150.0,0.0,0.0,0.0,0.0,70.4,0.0,0.0,626.9,0.0,553.3,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1867,0.0,0.0,0.0,22.1,0.0,0.0,0.0,1.8,150.0,0.0,0.0,0.0,0.0,72.4,0.0,0.0,569.3,0.0,478.5,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1869,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.9,140.0,0.0,0.0,0.0,0.0,64.2,0.0,0.0,643.5,0.0,561.1,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
187,0.0,27.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,400.0,0.0,0.0,409.0,"['C', 'Cr', 'Mn', 'Mo', 'Ni', 'P', 'Si', 'V']"
1870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
1871,0.0,0.0,0.0,20.5,0.0,0.0,0.0,1.9,150.0,0.0,0.0,0.0,0.0,70.2,0.0,0.0,577.5,0.0,486.8,1.0,0.0,"['C', 'Cr', 'Fe', 'Mn', 'P', 'S', 'Si', 'V']"
